,s3_path,label
678,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_3f184d1b-77fb-4a4f-8854-36c18d5df990.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
679,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_3fa7570f-e592-40f2-8829-cc697b287ceb.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
680,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_43be9272-85d3-4be1-9e5a-35691ebc86a9.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
681,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_4cdc3966-4cdd-49ae-ae0b-b5598f96ae09.jpg,[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
682,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_4d65b104-8049-459b-8935-95c3b254e7c2.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
683,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_4db118c8-e10d-4ae0-aa69-6d1b75bb5d9b.jpg,[1 0 1 0 1 0 0 0 0 0 0 0 0 0 0]
684,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_51471c35-2ff9-4ddc-8866-ff9815cb024c.jpg,[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
685,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_51857416-41fc-4685-b6ee-f828e12c50c7.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
686,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_56637f35-0042-407a-a208-0a722c56103f.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
687,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_5db665e4-9839-4c4d-b5f6-65a5eb232bdb.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
688,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_5eb0c428-1e62-41c5-a820-47df187b4958.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
689,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_68249f2a-c755-41cb-a609-65e81befde1f.jpg,[1 0 0 0 1 0 0 0 0 0 0 1 0 0 0]
690,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_6c2fe3a1-e3e2-4a42-a327-9f11e844a757.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
691,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_6d9b44f0-0154-47e6-860c-7434b4682018.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
692,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_6ef767af-f9c9-45ad-a313-c9cbaf16ade3.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
693,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_7052e194-ee87-4073-b6dc-4f357c314d6b.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
694,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_79a5c4ae-5727-4be4-9571-40495bc31bb4.jpg,[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
695,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_7c32411e-7bb1-48fb-9d7d-cfd89a568956.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
696,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_956fdd8f-68cb-44f3-a5ad-83e3fe153231.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
697,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_9e872064-87bf-4e43-9472-d143bb10914d.jpg,[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
698,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_9f8b741c-567a-4435-96e0-62abe8e52347.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
699,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_a0e0493b-babd-4a59-90ef-df199659b47d.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
700,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_a57d98f3-aaaf-488b-a510-3b9617f757aa.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
701,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_b3cea73e-d076-4cea-b94f-3679d2eb6797.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
702,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_d642c984-f4f2-49d8-858c-d73b61b9b8fe.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
703,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_d940590f-0e6e-496d-b713-0094b30ceb13.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
704,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_da312b46-a2ac-4280-895a-f71a8523abba.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
705,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_e0e48964-b3d8-4a13-802a-488f8ac7b167.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
706,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_f54f8fb7-8fb8-48ed-a5ac-d1a7dbd06605.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
707,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_fb9aeec1-02cf-4fbd-89ef-b1ff1acb7841.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
708,s3://ladi/Images/FEMA_CAP/3041/241279/DSC_1726_cc87fc65-882e-49b7-a9f1-77822c9745a8.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
709,s3://ladi/Images/FEMA_CAP/3041/241279/DSC_1732_2a483dc3-6d2b-479f-9d70-831e2eefd71b.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
710,s3://ladi/Images/FEMA_CAP/3041/241279/DSC_1734_86319bfb-98fd-4cc7-83ea-63e938354d3f.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
711,s3://ladi/Images/FEMA_CAP/3041/241279/DSC_1737_38b68fe8-7799-4053-ab3b-e01331e58ad4.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
712,s3://ladi/Images/FEMA_CAP/3041/241279/DSC_1743_811067f8-6d78-4671-93ce-ed0e996a51c1.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
713,s3://ladi/Images/FEMA_CAP/3041/241279/DSC_1747_a4f3934c-61e6-4fc8-8765-6fd5dc6e17be.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
714,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9338_196da711-0d07-4323-bd57-e66d4c6a8671.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
715,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9339_9821c4df-3b9e-487e-8c67-87bd46804157.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
716,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9377_e678df1b-eb27-402d-a5ce-18161ca489c0.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
717,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9383_44d0e453-e6e6-4df3-b483-b91c76a5d2ab.jpg,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
718,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9391_4feb9e87-6a38-4b2f-bbb7-17d9dcb3d05d.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
719,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9393_afc010d3-dc0e-4498-a3d3-6cdf886a0025.jpg,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
720,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9404_9365f0f2-3762-4dc8-81e3-28871e72489e.jpg,[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
721,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9443_0ed4c4a0-8049-4306-b4c1-6b1cff77c8e3.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
722,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9454_6645c28e-b689-4779-9dcc-29e9a4c35ae8.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
723,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9480_d9761515-9c32-40f1-9b79-dd7de22c8a07.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
724,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9481_b70f8a31-1333-4abb-9ca4-6c30ff4c71ee.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
725,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9501_3fa1e9d3-4d07-4281-802b-c9a9f37697ac.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
726,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9510_70bf35c3-7aa2-4ce6-b56c-3ab30ea91cb1.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
727,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9511_84160a0b-ecb0-484f-ac84-848afbfe3051.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
728,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9532_66486a8c-f6df-4cc9-aa5c-a63ccb6c004d.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
729,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9534_192b3184-ab6a-4f90-b0c2-9e5e784ac790.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
730,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9558_561a1977-f87b-4a58-bbf5-8236896453d0.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
731,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9565_347463b8-60ad-4f08-bd78-2225d3c0b085.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
732,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9567_d21f3a94-fb23-448b-922b-4f77df0f5035.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
733,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9572_90154404-64a1-49b9-9426-0526bd546ccd.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
734,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9598_7d45abdb-4456-41bd-8787-0cfe47a664d2.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
735,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9600_2fe5b95a-500a-4bd9-b7b9-f39bebb4b006.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
736,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9640_584f7f94-6ddb-4746-ae2e-b11e8b619923.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
737,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9654_cca88d23-e122-4ffa-aaab-d0a90a39f097.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
738,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9660_42accaed-37b2-426a-94f4-3a26d313d435.jpg,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
739,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9662_4125ccf2-b758-40d3-a605-101e3ea6c14a.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
740,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9669_16c132ad-63c1-4f62-b015-b640a21870fd.jpg,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
741,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9675_97f83835-4eca-47ad-bef9-39b60492fa21.jpg,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
742,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9734_36e4d811-83dc-43d9-9c6e-6dd5be9580b0.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
743,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9757_baf32acd-789c-440d-b4c3-f278cded6791.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
744,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9758_fbb20a1a-fd9e-4304-9f5c-6b1ca3f2bf92.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
745,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9769_8f73d1f2-210c-4745-bc64-01f101a9b080.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
746,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9770_ffc8814e-6cc1-4c5a-8acd-5b1a283eb3b3.jpg,[1 0 0 0 1 0 0 0 0 1 0 0 0 0 0]
747,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9774_1eb3215a-5ef7-4b2d-8c1b-b6aac826f707.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
748,s3://ladi/Images/FEMA_CAP/3041/241287/VIRB0198_18838be1-b463-4580-aa5f-e8a88dee7058.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
749,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1557_94bc7652-b204-4f6b-b031-228668f6be08.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
750,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1560_9dabc582-131e-4074-b3e7-39f954aa408e.jpg,[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0]
751,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1566_3b95a374-e23b-4940-96b2-30558c36dc3f.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
752,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1575_aafa375f-0c1d-4071-8a97-4d6f919f780a.jpg,[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
753,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1582_a37d93da-6ae3-420d-84c3-055e91ffd1bf.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
754,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1583_2a6f31a1-86a6-4b18-a056-26cb5d1f23b4.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
755,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1594_967605c2-b848-42f2-99c0-db85a0bdddcb.jpg,[1 0 0 0 1 0 0 0 0 0 0 1 0 0 0]
756,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1602_234e5a49-3700-43ca-8eae-fcd525ad462d.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
757,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1627_e31d43cc-ab4d-41ab-8866-9ce3dd367506.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
758,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1636_a7e5adab-ce0c-4773-b307-125ae05e1ad7.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
759,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1637_4a770834-ef68-4e8d-8e4f-c7b2abb1e811.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
760,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1649_e8007c06-1dbb-42d0-8e7a-e9828da0887a.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
761,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1656_66f61bd7-ce1f-4234-ace1-aac48e760eda.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
762,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1660_40a6ac35-b425-47a1-9b9c-e9a6578f0ff6.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
763,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1665_cdde808d-f260-4909-a7be-28d0d6866980.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
764,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1686_4fb3ac4f-015a-4866-8d4a-d4c3701012dc.jpg,[0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
765,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1688_0e1d261f-dff5-48ff-8d4e-c78d4f18b604.jpg,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
766,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1689_9522f503-5df9-4d84-9efb-a339b731e17a.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
767,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1693_93268fe0-b40e-46cc-8e10-7a8cc582e9ed.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
768,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1766_cb5d2e7c-e864-41e7-b3b1-993237347b00.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
769,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1770_9626727e-1f85-4f10-8946-10e85bc82a48.jpg,[1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
770,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1772_7a43d15f-3fa2-49e8-97a7-cd17d8289de0.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
771,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1773_79025f5f-1df9-4a9a-8586-7802e1ed35b5.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
772,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1774_066463a0-01d7-4c83-9bc0-d36d34655bbf.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
773,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1781_8f2e2e3d-451e-4e40-b1c4-2ec65e603c66.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
774,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1786_1033afb3-17c5-4391-a641-05fbccc2d314.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
775,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1819_af8f5b59-dcda-453e-873d-64a5368b4b19.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
776,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1820_b2000b84-a2f6-4461-960c-283cdf9889ce.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
777,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1826_38e45c59-2c67-4f07-92bf-fd1552a95390.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
778,s3://ladi/Images/FEMA_CAP/3041/241290/Hermine4_ea26bdb5-a88a-4275-8066-b60b430e4d42.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
779,s3://ladi/Images/FEMA_CAP/3042/291483/DSC_1861_f7cf526c-f0c1-4934-8f56-d0ee204f6a24.jpg,[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
780,s3://ladi/Images/FEMA_CAP/3042/291483/DSC_1867_486e26fc-36a0-4046-9700-e8c330b75475.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
781,s3://ladi/Images/FEMA_CAP/3042/291483/DSC_1869_a826fb7b-917c-4d5c-bd4d-d60e4a989fba.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
782,s3://ladi/Images/FEMA_CAP/3042/291483/DSC_1882_a2a30066-cbe3-4cbf-9b8c-2ad60d2a9c0f.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
783,s3://ladi/Images/FEMA_CAP/3042/291483/DSC_1907_0a002289-3d35-470c-bfe6-5245ff1bb618.jpg,[1 0 0 0 1 0 0 0 0 0 0 1 0 0 1]
784,s3://ladi/Images/FEMA_CAP/3042/291483/DSC_1912_53753caf-6230-4266-84bd-14cf100b21e6.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
785,s3://ladi/Images/FEMA_CAP/3042/291483/VIRB0116_5016ad9f-bdea-4f29-9420-35bc7d6cc23a.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
786,s3://ladi/Images/FEMA_CAP/3042/291486/VIRB0598_3abd9ed5-4009-4b74-b0f6-524875827213.jpg,[1 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
787,s3://ladi/Images/FEMA_CAP/3042/291486/VIRB0649_df33475f-bc8b-4488-bf6f-6eba00b36ef4.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
788,s3://ladi/Images/FEMA_CAP/3042/291487/Jax-Dela_07b239bb-f51b-47e4-af22-9576e709a2fe.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
789,s3://ladi/Images/FEMA_CAP/3042/291487/Jax-Dela_19ec0a0d-c15e-4f2b-b274-9f9b0163b429.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
790,s3://ladi/Images/FEMA_CAP/3042/291487/Jax-Dela_265a05e0-478b-42d3-87c9-e81f08d427cd.jpg,[1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
791,s3://ladi/Images/FEMA_CAP/3042/291487/Jax-Dela_4fc33238-ece3-4281-9d49-4ac2e87e79e5.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
792,s3://ladi/Images/FEMA_CAP/3042/291487/Jax-Dela_72a0c401-1473-446c-af7d-fcfb58ff49a9.jpg,[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
793,s3://ladi/Images/FEMA_CAP/3042/291487/Jax-Dela_d52dc02f-0e40-41f0-968c-b19678743744.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
794,s3://ladi/Images/FEMA_CAP/3042/291487/Jax-Dela_da65bffb-9722-4546-80a1-ff20fbfd4b18.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
795,s3://ladi/Images/FEMA_CAP/3042/291487/Jax-Dela_f2fb1760-b7f8-4b01-9f1a-fd0f11b0f3ad.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
796,s3://ladi/Images/FEMA_CAP/3042/291487/Jax-Dela_fd541836-452d-47ef-becc-5506bc2e96c1.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
797,s3://ladi/Images/FEMA_CAP/3042/291487/Jax-Dela_fe84268f-7782-4062-a551-0a2a01dbc3a8.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
798,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_14ca2020-ae38-445a-b9dc-e1d0d8241b7c.jpg,[1 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
799,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_24c80191-fb17-4ed3-8411-8b9d73fa782a.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
800,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_30e5f923-b169-4715-a5b6-5d1f47441242.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
801,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_334ab15c-a697-447f-ae21-833531ad3717.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
802,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_3f78640e-0c39-42bc-b4eb-66fcfbebb2c5.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
803,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_43e2a779-4a17-4dfa-b540-0fdf5ed49ead.jpg,[1 0 1 1 0 0 0 0 0 0 0 0 0 0 0]
804,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_5005db35-66aa-46d9-8cf3-396139ff4889.jpg,[0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
805,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_5aa4930b-59e3-40ce-a5e3-4045ab7ca0f7.jpg,[1 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
806,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_5f5adfbc-d6a2-4e18-ae2e-e553d3d843c8.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
807,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_66f75751-db94-4e04-b6d5-777974b201e4.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
808,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_736db93c-12b7-4d50-a954-f52bf4e37b71.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
809,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_792e8070-afdc-4574-a951-6f9741846737.jpg,[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
810,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_8c36cd98-4c51-4641-8b5f-363be9aa41fd.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
811,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_8fc1c75d-f31c-4746-90bb-e3d9904b9716.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
812,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_be4d6161-b3cf-48a8-95a8-b378e003c5a8.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
813,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_c0b68897-c519-4bc6-8c63-ab0437c42056.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
814,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_c3ec0309-e371-4230-a7ac-33031c1b59e7.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
815,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_c54876ec-7337-4932-a107-bc1778ace069.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
816,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_cd7b4607-0956-4e4e-bec0-50628ffbcd96.jpg,[1 0 1 0 1 0 0 0 0 0 0 1 0 0 0]
817,s3://ladi/Images/FEMA_CAP/3042/291491/StJohnRv_dc50a26c-8eee-483e-a920-84265de0f57c.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
818,s3://ladi/Images/FEMA_CAP/3042/291497/DSC_0017_7d24f946-3749-4949-bf1e-be0f32189fe0.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
819,s3://ladi/Images/FEMA_CAP/3042/291497/DSC_0026_90b753d1-0853-44e7-af61-76a9a7db7195.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
820,s3://ladi/Images/FEMA_CAP/3042/291497/DSC_0029_dccb8897-05f7-406c-b1af-58a4aba69d3a.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
821,s3://ladi/Images/FEMA_CAP/3042/291497/DSC_0037_f324c249-1021-443c-8143-8a58743402d9.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
