,uuid,timestamp,gps_lat,gps_lon,gps_alt,file_size,width,height,s3_path,url
104016,02b4ea9cd8283375ac0900c0798c8ec6909a5b1b,2018-03-06 15:47:40,42.3055,-70.8719783333333,284.0,4961822.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7376_023e1790-0777-4be7-901c-af69077ed54b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7376_023e1790-0777-4be7-901c-af69077ed54b.jpg
104017,d4417038445f1ec0818e38cbf5546bdf600727ef,2018-03-06 15:47:41,42.3055,-70.8719783333333,284.0,4996122.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7377_e25dad2d-6a80-4c86-ad7c-8648982da430.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7377_e25dad2d-6a80-4c86-ad7c-8648982da430.jpg
104018,5c5df66fc510648925ea86b4fc5c06d18cdb7a88,2018-03-06 15:47:42,42.3058883333333,-70.8720666666667,283.0,4918046.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7378_4f0142b2-775e-4058-8193-0f3d02544859.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7378_4f0142b2-775e-4058-8193-0f3d02544859.jpg
104019,957d73bc1f174d1241879ea7d3bcc34ca506e63f,2018-03-06 15:47:43,42.3062666666667,-70.87215,283.0,5029966.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7379_f702a816-1d03-4813-ba7e-43a8451b3f9d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7379_f702a816-1d03-4813-ba7e-43a8451b3f9d.jpg
104020,19da3428bf4d0bcbe4e14a6aec6e0550b3e51aa5,2018-03-06 15:47:44,42.3066466666667,-70.8722366666667,283.0,5037050.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7380_cfb84039-16b1-49dc-99f0-08ddff9fe2d3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7380_cfb84039-16b1-49dc-99f0-08ddff9fe2d3.jpg
104021,a521c86229d32028142ffa4000e7f8f137cb9f53,2018-03-06 15:47:45,42.30703,-70.87233,282.0,4986085.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7381_a9e87ac9-6dee-452c-84be-aed64bb38c5d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7381_a9e87ac9-6dee-452c-84be-aed64bb38c5d.jpg
104022,8f293480292acfd8f3a30910de3acca5b26547e8,2018-03-06 15:47:46,42.3074083333333,-70.87243000000001,282.0,4964444.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7382_8b569bf6-1969-4901-9b24-b05708c9620a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7382_8b569bf6-1969-4901-9b24-b05708c9620a.jpg
104023,9132cf42349fc7a886ccb65da16878706991eb7c,2018-03-06 15:47:47,42.307790000000004,-70.8725166666667,282.0,5035214.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7383_ac9f57fc-c0f4-46a1-aca2-e833c77c6c94.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7383_ac9f57fc-c0f4-46a1-aca2-e833c77c6c94.jpg
104024,efff4a5c5418ece3fbc3aff55d7820e508d0fea5,2018-03-06 15:47:47,42.3081683333333,-70.8726066666667,281.0,4936713.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7384_badd5223-9948-46b7-976f-a0c82fcf2a7d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7384_badd5223-9948-46b7-976f-a0c82fcf2a7d.jpg
104025,a3f29e9ac1ccb062ff96f507e000e415e3f27f16,2018-03-06 15:47:49,42.308545,-70.8727233333333,281.0,4858921.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7385_df45ce1a-d029-4b92-ada5-8fbd179c0c4f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7385_df45ce1a-d029-4b92-ada5-8fbd179c0c4f.jpg
104026,290c4671d3474aa2c3021a193410939fbd30691c,2018-03-06 15:47:50,42.308915,-70.87285666666669,281.0,4651667.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7386_d4983e83-3f33-4b82-a6c6-fbfe6fa27d2d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7386_d4983e83-3f33-4b82-a6c6-fbfe6fa27d2d.jpg
104027,3cfb4f1c52c5cf51f3159051d4ecde6766c1a8ce,2018-03-06 15:47:52,42.3096716666667,-70.8731333333333,280.0,4970798.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7387_90a3cf31-9b39-4025-b9ba-6109ad8ff9e9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7387_90a3cf31-9b39-4025-b9ba-6109ad8ff9e9.jpg
104028,bbcd7e443585bd6561846a61441959197068f2a8,2018-03-06 15:47:53,42.3100516666667,-70.8732983333333,279.0,5102454.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7388_e6ed51c1-8810-479e-bc3a-14f2af7e285b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7388_e6ed51c1-8810-479e-bc3a-14f2af7e285b.jpg
104029,7fb8aab59eabb8779b4712ff357175afd1b3eb61,2018-03-06 15:47:54,42.3104266666667,-70.8734916666667,279.0,5069194.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7389_cc154aa7-fa69-42bb-af75-ab3b5e4c8c80.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7389_cc154aa7-fa69-42bb-af75-ab3b5e4c8c80.jpg
104030,d3d39c78d34d3870d23b4514e01375e691fc3095,2018-03-06 15:47:55,42.3107916666667,-70.8737166666667,279.0,5561602.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7390_ad253eaf-7560-446e-b411-a577fa05dac8.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7390_ad253eaf-7560-446e-b411-a577fa05dac8.jpg
104031,39a7dd3b220d6e46bb5005704233f08edf90bd70,2018-03-06 15:47:56,42.311161666666706,-70.8739533333333,279.0,5453922.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7391_29d844ce-3ef6-4648-8a77-72cb7f5d5b55.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7391_29d844ce-3ef6-4648-8a77-72cb7f5d5b55.jpg
104032,8b6fb7d6a62732c1890656572080f3d2a511cfbe,2018-03-06 15:47:57,42.3115233333333,-70.8742383333333,279.0,5586707.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7392_d24ba796-6a82-4bfb-9d20-b23934421e09.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7392_d24ba796-6a82-4bfb-9d20-b23934421e09.jpg
104033,9e79a79190a3fa6538ffd3d376d52368759af3c1,2018-03-06 15:47:58,42.3118583333333,-70.8745616666667,280.0,5686069.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7393_7cdd551c-2cb3-45a0-b649-d8985bcf7458.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7393_7cdd551c-2cb3-45a0-b649-d8985bcf7458.jpg
104034,3c41b43ce27e6f2cac6f7fa905a3c7a621fc7aa0,2018-03-06 15:47:59,42.3122166666667,-70.8748883333333,279.0,5405170.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7394_a4627538-5bf9-42ae-9dda-7ad3ba3dabd8.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7394_a4627538-5bf9-42ae-9dda-7ad3ba3dabd8.jpg
104035,f24e0a928c7a15a21e12bfff77c274b714d990ed,2018-03-06 15:48:00,42.3125333333333,-70.8752583333333,278.0,5258469.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7395_fbe14a03-d924-490d-af30-403ec7f1c35f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7395_fbe14a03-d924-490d-af30-403ec7f1c35f.jpg
104036,8682534bf7122ffbedc0753829e97d5dd79eb3c8,2018-03-06 15:48:00,42.312856666666704,-70.8756516666667,278.0,5352887.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7396_366d6f2e-cde1-4c55-8660-64cf7b330229.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7396_366d6f2e-cde1-4c55-8660-64cf7b330229.jpg
104907,d5f9167eeba3dddc56e6ace16007de9ea3d0b0c0,2018-03-06 15:48:01,42.3131383333333,-70.87606,278.0,5375699.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7397_411dd80d-2077-43c4-8071-eefba9cc92bd.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7397_411dd80d-2077-43c4-8071-eefba9cc92bd.jpg
104908,ce8730d0ca8c79476a23afecd1a3153f563984e1,2018-03-06 15:48:02,42.3134066666667,-70.87647333333331,278.0,5275129.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7398_29f39d85-dc17-4c86-a766-9103a5125892.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7398_29f39d85-dc17-4c86-a766-9103a5125892.jpg
104909,97cbb7b6f8a1eb83082dceebb6f9469a3971aa5a,2018-03-06 15:48:03,42.3134066666667,-70.87647333333331,279.0,5441680.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7399_5d5d5d6f-9961-4166-9092-4d6322b44da8.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7399_5d5d5d6f-9961-4166-9092-4d6322b44da8.jpg
104910,674f2ede7346ef1adb884aa69d91e71a1d66c3e4,2018-03-06 15:48:04,42.3136566666667,-70.87689499999999,280.0,5372116.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7400_871b9d20-43a1-430f-8d2f-1139558f87a0.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7400_871b9d20-43a1-430f-8d2f-1139558f87a0.jpg
104911,165eb27391434cb3c3f2089d4fcf57c9b2082640,2018-03-06 15:48:08,42.314434999999996,-70.8788633333333,282.0,5397047.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7401_51127812-59ee-4ca5-a695-b5f171854d17.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7401_51127812-59ee-4ca5-a695-b5f171854d17.jpg
104912,6a507472380453ea0b877838182521b1a41b928d,2018-03-06 15:48:09,42.31458,-70.8793933333333,282.0,5457155.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7402_9b767e45-713a-4186-8d0a-c050b9f695ac.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7402_9b767e45-713a-4186-8d0a-c050b9f695ac.jpg
104913,47499cfa5427f11e8ecbff2207c3bdcbd55691f2,2018-03-06 15:48:10,42.314716666666705,-70.87994,283.0,5547356.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7403_c3b039a5-7a7c-4eb6-87bb-7fb5b332cfa4.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7403_c3b039a5-7a7c-4eb6-87bb-7fb5b332cfa4.jpg
104914,c38395ee91b90bc38e807a53581307bc5c5bc937,2018-03-06 15:48:11,42.314831666666706,-70.8804983333333,283.0,5551078.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7404_8f432b7f-7d48-43da-85a2-4e6d3f7811e2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7404_8f432b7f-7d48-43da-85a2-4e6d3f7811e2.jpg
104915,7b988c50a629a3de2da01e0a205061b70ee2c71b,2018-03-06 15:48:12,42.314918333333296,-70.8810616666667,284.0,5573407.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7405_a975cb9d-7f02-4130-b704-967ffde32515.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7405_a975cb9d-7f02-4130-b704-967ffde32515.jpg
104916,7c98fbbef264b68b1b62ad824ab2a34bebe7091d,2018-03-06 15:48:13,42.3150466666667,-70.8822133333333,284.0,5669067.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7406_4c8cfe90-2a40-44ca-9daf-e991a75e5c15.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7406_4c8cfe90-2a40-44ca-9daf-e991a75e5c15.jpg
104917,b0a78bda4730ccfd9c785f99e7dd6e6e4869f261,2018-03-06 15:48:14,42.315096666666705,-70.88280999999999,285.0,5869990.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7407_62cd57cf-e35e-4528-9408-66a5cba7a29f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7407_62cd57cf-e35e-4528-9408-66a5cba7a29f.jpg
104918,5ea6aaa7263cdc303d35c5c76bd935765fed6551,2018-03-06 15:48:17,42.315138333333294,-70.8846483333333,286.0,5859019.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7410_d76cca52-e6bf-4594-a27a-d77c342d322e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7410_d76cca52-e6bf-4594-a27a-d77c342d322e.jpg
104919,061340c8b2ee615fc1b3cb0641278ab50158ac33,2018-03-06 15:48:18,42.315138333333294,-70.8846483333333,285.0,5575346.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7411_07641ad5-57c6-4b5e-85e3-b044fc774834.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7411_07641ad5-57c6-4b5e-85e3-b044fc774834.jpg
104920,d6791ffd0eadc5e73c5a6f4b29ebec7f5996a794,2018-03-06 15:48:19,42.315135,-70.8852666666667,284.0,5509636.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7412_4a3ed3cd-696a-4c3d-a2df-63f64e5ce9e7.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7412_4a3ed3cd-696a-4c3d-a2df-63f64e5ce9e7.jpg
104921,6165213e96c29068bd5c58f5e89fb247eac69850,2018-03-06 15:48:20,42.3151233333333,-70.885885,283.0,5467310.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7413_619ceaa8-fef6-486f-b000-83bacb014783.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7413_619ceaa8-fef6-486f-b000-83bacb014783.jpg
104922,3a9967e328dfa0415b1fa32bd3a4da059a7140f7,2018-03-06 15:48:21,42.315055,-70.88713,282.0,5517625.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7414_f9036ece-2c8b-4056-a070-7b673821fe75.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7414_f9036ece-2c8b-4056-a070-7b673821fe75.jpg
104923,9db735c6c7f1043a7958ee14220514da93218304,2018-03-06 15:48:22,42.3150016666667,-70.8877516666667,278.0,5446703.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7415_3f5504bd-a9b1-4063-a55c-91f058ccd891.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7415_3f5504bd-a9b1-4063-a55c-91f058ccd891.jpg
104924,cb12d483b6ecc4e3d16ae728ba27c597760f9a02,2018-03-06 15:48:23,42.314955,-70.888375,278.0,5573467.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7416_f278ae87-84ee-4d5a-9aa8-928fd2e95477.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7416_f278ae87-84ee-4d5a-9aa8-928fd2e95477.jpg
104925,10bfe9f8b7d11dc3be23108f4171d89f90b1e054,2018-03-06 15:48:24,42.314955,-70.888375,277.0,5491065.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7417_4a913dd0-f477-4a92-bd14-0501eb60ccae.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7417_4a913dd0-f477-4a92-bd14-0501eb60ccae.jpg
104926,da20c6ffc5433d9b9e13a4737f5032f1e6ecf281,2018-03-06 15:48:25,42.3148416666667,-70.88962,274.0,5325068.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7418_0f3a0439-e939-4c86-9049-bda3f856b37e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7418_0f3a0439-e939-4c86-9049-bda3f856b37e.jpg
104927,8791f7ca4ee5ab15e8bdeaf5c4287badc3d4cec4,2018-03-06 15:48:26,42.3147733333333,-70.8902533333333,273.0,5334972.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7419_025f4c18-26c8-4ce2-9717-44ea315cebaf.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7419_025f4c18-26c8-4ce2-9717-44ea315cebaf.jpg
104928,cb56510d11194164a425a3a5b56c97aaf9eefd55,2018-03-06 15:48:27,42.3147733333333,-70.8902533333333,273.0,5296465.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7420_9748e2e8-9bfb-4caf-a12d-b3db15fb28d6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7420_9748e2e8-9bfb-4caf-a12d-b3db15fb28d6.jpg
104929,0f95847deebdd0b50a8a8ecc7bd2835e987b7158,2018-03-06 15:48:28,42.3146216666667,-70.8915083333333,272.0,5193247.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7421_7a59f48e-90de-4c85-8930-a5d7f696214c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7421_7a59f48e-90de-4c85-8930-a5d7f696214c.jpg
104930,4e78c1a5db06e07ab29fa25640a770fe3197fb90,2018-03-06 15:48:29,42.3146216666667,-70.8915083333333,271.0,5328936.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7422_f62b563e-1725-4cdf-ac68-a355176d3326.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7422_f62b563e-1725-4cdf-ac68-a355176d3326.jpg
104931,f16ebc33aede27e481fe0a2d205cce91da07bc58,2018-03-06 15:48:30,42.314533333333294,-70.8921366666667,270.0,5300619.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7423_538d27fb-3b2c-47e8-80e6-96287a858f30.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7423_538d27fb-3b2c-47e8-80e6-96287a858f30.jpg
104932,5204c413c639d7be8bef1ef7b3071ca6f9d2b15f,2018-03-06 15:48:31,42.314335,-70.8933983333333,269.0,5182262.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7424_e9e2793d-b798-4a5b-9244-dacb145633f0.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7424_e9e2793d-b798-4a5b-9244-dacb145633f0.jpg
104933,80c75e333efc91e0de27481e9fcf52d7ff16aaa3,2018-03-06 15:48:32,42.314223333333295,-70.8940166666667,270.0,5041908.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7425_d52d53a2-283e-43c9-9907-3bb4408a7263.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7425_d52d53a2-283e-43c9-9907-3bb4408a7263.jpg
106434,948c469f2578b24301140bd818bf899768d4c3b1,2018-03-06 15:48:35,42.3140116666667,-70.89526,273.0,4694749.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7426_c86857b2-c1e3-458e-b404-bf3332325efa.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7426_c86857b2-c1e3-458e-b404-bf3332325efa.jpg
106435,97569614afd9ae14c6b33289c237ea48f8693ddb,2018-03-06 15:48:37,42.313781666666706,-70.89648000000001,270.0,4746253.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7427_1bb35d64-8a9a-4d4c-a46e-70d22a8433a2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7427_1bb35d64-8a9a-4d4c-a46e-70d22a8433a2.jpg
106436,47359573157ab468fa2c47c66794c2da57d5b442,2018-03-06 15:48:38,42.313576666666705,-70.89774,270.0,5168055.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7428_1e9fc2c2-fbae-41a8-a485-273ae9bfc8b3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7428_1e9fc2c2-fbae-41a8-a485-273ae9bfc8b3.jpg
106437,fcff66b982aab1fc7ebbdb387224303a4b0e26d7,2018-03-06 15:48:39,42.3134733333333,-70.898365,270.0,4847415.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7429_221f43ca-498f-4724-a04c-7526f6f5526d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7429_221f43ca-498f-4724-a04c-7526f6f5526d.jpg
106438,6d7b4fc7cf3adee93644257bc40dce9cb42398ef,2018-03-06 15:48:40,42.3134733333333,-70.898365,270.0,4676237.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7430_6a6102d3-b6b7-41ac-ae71-ec21e98cb55f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7430_6a6102d3-b6b7-41ac-ae71-ec21e98cb55f.jpg
106439,81b32568b1e8208a936180f19842c8c0133c621f,2018-03-06 15:48:41,42.313368333333294,-70.8989983333333,270.0,4581516.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7431_024db9e8-9791-460b-942d-99fa30b98426.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7431_024db9e8-9791-460b-942d-99fa30b98426.jpg
106440,c1adf789d62d073081c6f70024019fa2386ae1ca,2018-03-06 15:48:42,42.313278333333294,-70.8996216666667,271.0,4602540.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7432_a4a136f4-0dd8-4b80-8e4f-9035dc314e95.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7432_a4a136f4-0dd8-4b80-8e4f-9035dc314e95.jpg
106441,e5d673e79f77dbcbb1ef4ae84e041296410d70fd,2018-03-06 15:48:43,42.313188333333294,-70.9002483333333,271.0,4822058.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7433_2339d0a3-3a13-4d83-b655-cdf829a5e6e2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7433_2339d0a3-3a13-4d83-b655-cdf829a5e6e2.jpg
106442,45b89c61cc2bc1721181660c85bfd6b4512c3804,2018-03-06 15:48:44,42.313106666666705,-70.9008683333333,272.0,4892709.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7434_b1905990-9da1-43fb-856e-a921ad5f7b51.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7434_b1905990-9da1-43fb-856e-a921ad5f7b51.jpg
106443,b793524915f3059b228d385faf600bc8f7a8415e,2018-03-06 15:48:44,42.3130283333333,-70.9014916666667,272.0,5151568.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7435_36a4a105-9870-4a55-9ac0-ae8993d991a0.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7435_36a4a105-9870-4a55-9ac0-ae8993d991a0.jpg
106444,ecf2413e3f5c4fe007792d06cb2cce51cff02eed,2018-03-06 15:48:45,42.31296,-70.9021066666667,273.0,5273762.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7436_25bcafda-065c-4bb3-9e1f-4d9ab2a1a9ab.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7436_25bcafda-065c-4bb3-9e1f-4d9ab2a1a9ab.jpg
106445,3506488733997417b7bcbfcefa5d9f1110ac480d,2018-03-06 15:48:46,42.312895000000005,-70.902725,274.0,4816326.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7437_93552b5b-a01c-4a4d-8bc6-3268165d95da.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7437_93552b5b-a01c-4a4d-8bc6-3268165d95da.jpg
106446,79e4c956a012ac10c0071b8b9d61a248f558bf8c,2018-03-06 15:48:47,42.3128316666667,-70.9033283333333,274.0,5292413.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7438_8ab4455f-2809-4e64-9991-49b8003c890b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7438_8ab4455f-2809-4e64-9991-49b8003c890b.jpg
106447,51e880088009d39c35d2f8cf04a3fd496d8dff79,2018-03-06 15:48:48,42.3128316666667,-70.9033283333333,276.0,5325993.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9082/614360/DSC_7439_f3ee160c-b6ff-41a7-bce5-57443d96ddd1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9082/614360/DSC_7439_f3ee160c-b6ff-41a7-bce5-57443d96ddd1.jpg
